NodeIdentifier1,NodeIdentifier2,InTestSet
C0014582,C1458155,False
C0076195,C1458155,False
C0978385,C1458155,False
C0065879,C1458155,False
C1330622,C1458155,False
C4520886,C1458155,False
C0771055,C1458155,False
C0356878,C1458155,False
C3865130,C1458155,False
C0013089,C1458155,False
C3853822,C1458155,False
C1697873,C1458155,False
C0290883,C1458155,False
C0688913,C1458155,False
C0216231,C1458155,False
C4082684,C1458155,False
C0978594,C1458155,False
C3162896,C1458155,False
C0688230,C1458155,False
C3853751,C1458155,False
C4318053,C1458155,False
C1615782,C1458155,False
C0085272,C1458155,False
C0692594,C1458155,False
C1328025,C1458155,False
C1346257,C1458155,False
C0980677,C1458155,False
C4082957,C1458155,False
C0700582,C1458155,False
C3245316,C1458155,False
C0068397,C1458155,False
C4048431,C1458155,False
C0689455,C1458155,False
C4519547,C1458155,False
C0939648,C1458155,False
C3473370,C1458155,False
C0008838,C1458155,False
C0700476,C1458155,False
C0014938,C1458155,False
C0976781,C1458155,False
C0976788,C1458155,False
C3853713,C1458155,False
C1996101,C1458155,False
C4082897,C1458155,False
C0025241,C1458155,False
C3853752,C1458155,False
C0282388,C1458155,False
C2350866,C1458155,False
C1272464,C1458155,False
C0034410,C1458155,False
C0689644,C1458155,False
C0980512,C1458155,False
C1952575,C1458155,False
C1169518,C1458155,False
C0982699,C1458155,False
C0982655,C1458155,False
C1586682,C1458155,False
C1590188,C1458155,False
C0773936,C1458155,False
C1506770,C1458155,False
C0980783,C1458155,False
C0002555,C1458155,False
C1965975,C1458155,False
C0709449,C1458155,False
C0980760,C1458155,False
C2935436,C1458155,False
C0689588,C1458155,False
C4318051,C1458155,False
C0978895,C1458155,False
C0010583,C1458155,False
C4082682,C1458155,False
C0693895,C1458155,False
C0982864,C1458155,False
C0776119,C1458155,False
C0700458,C1458155,False
C0978124,C1458155,False
C0709482,C1458155,False
C0694330,C1458155,False
C1962373,C1458155,False
C0976789,C1458155,False
C0975275,C1458155,False
C4048778,C1458155,False
C0078257,C1458155,False
C0978595,C1458155,False
C3154517,C1458155,False
C1699550,C1458155,False
C0016360,C1458155,False
C3154003,C1458155,False
C0976369,C1458155,False
C0981595,C1458155,False
C1697624,C1458155,False
C0976773,C1458155,False
C0780245,C1458155,False
C4048963,C1458155,False
C0687858,C1458155,False
C0938066,C1458155,False
C0875661,C1458155,False
C0086444,C1458155,False
C1276938,C1458155,False
C0977725,C1458155,False
C0020823,C1458155,False
C0068395,C1458155,False
C0795604,C1458155,False
C0117339,C1458155,False
C0690451,C1458155,False
C1135132,C1458155,False
C0071553,C1458155,False
C4082896,C1458155,False
C0042670,C1458155,False
C4048661,C1458155,False
C2980754,C1458155,False
C0976975,C1458155,False
C0079589,C1458155,False
C0039286,C1458155,False
C1615783,C1458155,False
C1162065,C1458155,False
C4475914,C1458155,False
C1614106,C1458155,False
C0980518,C1458155,False
C3853753,C1458155,False
C0938628,C1458155,False
C1697874,C1458155,False
C3853903,C1458155,False
C1616071,C1458155,False
C0994883,C1458155,False
C2937819,C1458155,False
C2343040,C1458155,False
C0025175,C1458155,False
C0700596,C1458155,False
C0246415,C1458155,False
C2937567,C1458155,False
C0980471,C1458155,False
C3714846,C1458155,False
C1813641,C1458155,False
C0979598,C1458155,False
C1815720,C1458155,False
C1164676,C1458155,False
C0976771,C1458155,False
C0976367,C1458155,False
C1695128,C1458155,False
C4048734,C1458155,False
C3195019,C1458155,False
C3817139,C1458155,False
C1614129,C1458155,False
C4045494,C1458155,False
C2609897,C1458155,False
C0692414,C1458155,False
C1713559,C1458155,False
C0071554,C1458155,False
C0689452,C1458155,False
C0703459,C1458155,False
C0939603,C1458155,False
C0938978,C1458155,False
C0776113,C1458155,False
C0976370,C1458155,False
C0016366,C1458155,False
C0976150,C1458155,False
C4318049,C1458155,False
C0976782,C1458155,False
C0076836,C1458155,False
C0688911,C1458155,False
C0995029,C1458155,False
C2949008,C1458155,False
C0772488,C1527298,False
C0016855,C1527298,False
C0776194,C1527298,False
C0774748,C1527298,False
C0053791,C1527298,False
C0974996,C1527298,False
C0053790,C1527298,False
C0023992,C1527298,False
C0282221,C1527298,False
C0688943,C1527298,False
C0692645,C1527298,False
C0981544,C1527298,False
C0053792,C1527298,False
C0993211,C1527298,False
C0282052,C1527298,False
C1572564,C1527298,False
C0053789,C1527298,False
C0974999,C1527298,False
C0689392,C1527298,False
C0771161,C1527298,False
C0700443,C1527298,False
C0977054,C1527298,False
C0691580,C1527298,False
C0002680,C1527298,False
C0774739,C1527298,False
C0974389,C1527298,False
C0106556,C1527298,False
C0005642,C1527298,False
C0974378,C1527298,False
C0974997,C1527298,False
C0974995,C1527298,False
C0974992,C1527298,False
C0008838,C0004114,False
C0982655,C0004114,False
C3194954,C0004114,False
C1815720,C0004114,False
C3195019,C0004114,False
C0975681,C0004114,False
C2978154,C0021295,False
C0691944,C0021295,False
C1814226,C0021295,False
C4048475,C0021295,False
C0689999,C0021295,False
C0042878,C0021295,False
C4476371,C0021295,False
C0980837,C0008733,False
C1629908,C0026764,False
C3162412,C0026764,False
C0796545,C0026764,False
C0164613,C0026764,False
C1178368,C0026764,False
C4059407,C0026764,False
C0977854,C0026764,False
C0977851,C0026764,False
C3536352,C0026764,False
C2001856,C0026764,False
C1632280,C0026764,False
C3475267,C0026764,False
C3249479,C0026764,False
C4048565,C0026764,False
C4282416,C0026764,False
C0257685,C0026764,False
C0021741,C0026764,False
C0778070,C0026764,False
C1321180,C0026764,False
C1724162,C0026764,False
C4059372,C0026764,False
C3257438,C0026764,False
C3666907,C0026764,False
C1168660,C0026764,False
C3666908,C0026764,False
C0033223,C0026764,False
C0975285,C0026764,False
C3892222,C0026764,False
C2346801,C0026764,False
C4083192,C0026764,False
C0978385,C0026764,False
C0771055,C0026764,False
C0546861,C0026764,False
C0021734,C0026764,False
C0244714,C0026764,False
C0694436,C0026764,False
C4048564,C0026764,False
C4059408,C0026764,False
C2683927,C0026764,False
C0039736,C0026764,False
C2370743,C0026764,False
C0688436,C0026764,False
C0007257,C0026764,False
C1177229,C0026764,False
C0593975,C0026764,False
C0981658,C0026764,False
C0689455,C0026764,False
C1178367,C0026764,False
C0008838,C0026764,False
C0977852,C0026764,False
C3536351,C0026764,False
C4048563,C0026764,False
C0021747,C0026764,False
C0973923,C0026764,False
C0025241,C0026764,False
C0982655,C0026764,False
C0982233,C0026764,False
C2347624,C0026764,False
C0982234,C0026764,False
C4083191,C0026764,False
C0981522,C0026764,False
C3892221,C0026764,False
C4282349,C0026764,False
C0977858,C0026764,False
C0977857,C0026764,False
C0010583,C0026764,False
C0205909,C0026764,False
C0977846,C0026764,False
C4048562,C0026764,False
C3245354,C0026764,False
C0975286,C0026764,False
C2683922,C0026764,False
C0391001,C0026764,False
C0702984,C0026764,False
C4048805,C0026764,False
C4083187,C0026764,False
C0977841,C0026764,False
C0977844,C0026764,False
C4083190,C0026764,False
C4282418,C0026764,False
C0593978,C0026764,False
C0977853,C0026764,False
C0977840,C0026764,False
C4282093,C0026764,False
C0688435,C0026764,False
C4083189,C0026764,False
C1832049,C0026764,False
C3892220,C0026764,False
C1815720,C0026764,False
C1176309,C0026764,False
C4059352,C0026764,False
C3273711,C0026764,False
C0593977,C0026764,False
C3195019,C0026764,False
C4271089,C0026764,False
C4082857,C0026764,False
C3536354,C0026764,False
C0977843,C0026764,False
C0975681,C0026764,False
C0218986,C0026764,False
C3651189,C0026764,False
C4059373,C0026764,False
C0977856,C0026764,False
C1724166,C0026764,False
C1144149,C0026764,False
C1948510,C0026764,False
C3536353,C0026764,False
C1572419,C0026764,False
C0689119,C0038218,False
C0063077,C0038218,False
C0977621,C0038218,False
C0977620,C0038218,False
C0357997,C0038218,False
C0977348,C0038218,False
C0977595,C0038218,False
C0022180,C0038218,False
C0710846,C0038218,False
C4048374,C0038218,False
C0689112,C0038218,False
C1587940,C0038218,False
C0689116,C0038218,False
C0689109,C0038218,False
C0689108,C0038218,False
C0691537,C0038218,False
C0689117,C0038218,False
C4048373,C0038218,False
C0770560,C0038218,False
C0352536,C0038218,False
C0977627,C0038218,False
C0977606,C0038218,False
C0981472,C0038218,False
C0977605,C0038218,False
C0991827,C0038218,False
C0014277,C0038218,False
C0977629,C0038218,False
C0993184,C0038218,False
C0981502,C0038218,False
C0775264,C0038218,False
C0063076,C0038218,False
C4520937,C0038218,False
C0977632,C0038218,False
C0689110,C0038218,False
C0770559,C0038218,False
C3665423,C0038218,False
C0775271,C0038218,False
C4048372,C0038218,False
C3282059,C0038218,False
C0063079,C0038218,False
C0977581,C0038218,False
C0977619,C0038218,False
C0775263,C0038218,False
C0691533,C0038218,False
C0612688,C0038218,False
C0977582,C0038218,False
C0977607,C0038218,False
C0977628,C0038218,False
C0977625,C0038218,False
C3495379,C0038218,False
C0352326,C0038218,False
C0784782,C0038218,False
C0018549,C0038218,False
C2948291,C0038218,False
C0692538,C0038218,False
C0977593,C0038218,False
C0977636,C0038218,False
C0977618,C0038218,False
C0700415,C0038218,False
C0358005,C0038218,False
C0977584,C0038218,False
C0702666,C0038218,False
C0357995,C0038218,False
C0786604,C0038218,False
C3536339,C0038218,False
C0014994,C0038218,False
C0689115,C0038218,False
C0774779,C0011974,False
C2978534,C0011974,False
C0693948,C0011974,False
C0776658,C0011974,False
C0705010,C0011974,False
C3248007,C0011974,False
C0034504,C0011974,False
C0785030,C0011974,False
C0975033,C0011974,False
C1509787,C0011974,False
C1509783,C0011974,False
C0692376,C0011974,False
C0978569,C0011974,False
C3154298,C0011974,False
C0975030,C0011974,False
C0975032,C0011974,False
C0975802,C0011974,False
C4048241,C0011974,False
C0043491,C0011974,False
C0981289,C0011974,False
C4317493,C0011974,False
C2981121,C0011974,False
C0691958,C0011974,False
C0975031,C0011974,False
C0785064,C0011974,False
C0976478,C0011974,False
C0976477,C0011974,False
C0006020,C0011974,False
C0976479,C0011974,False
C0780135,C0011974,False
C0981175,C0011974,False
C0977679,C0042963,False
C1700730,C0042963,False
C0981338,C0042963,False
C0982789,C0042963,False
C1572085,C0042963,False
C0979816,C0042963,False
C0979821,C0042963,False
C4282624,C0042963,False
C0304305,C0042963,False
C0164386,C0042963,False
C0979799,C0042963,False
C0018546,C0042963,False
C4048993,C0042963,False
C0980835,C0042963,False
C0690815,C0042963,False
C0304299,C0042963,False
C0793131,C0042963,False
C0979801,C0042963,False
C0689153,C0042963,False
C0980847,C0042963,False
C0975610,C0042963,False
C0980112,C0042963,False
C0304376,C0042963,False
C1176306,C0042963,False
C0979817,C0042963,False
C0025039,C0042963,False
C0008286,C0042963,False
C0978364,C0042963,False
C0978360,C0042963,False
C2349941,C0042963,False
C0690669,C0042963,False
C0693888,C0042963,False
C0977344,C0042963,False
C2365898,C0042963,False
C0731939,C0042963,False
C0783083,C0042963,False
C0978366,C0042963,False
C0977343,C0042963,False
C0145932,C0042963,False
C0976414,C0042963,False
C0979805,C0042963,False
C0979802,C0042963,False
C0690154,C0042963,False
C0304568,C0042963,False
C0022046,C0042963,False
C0981498,C0042963,False
C0979789,C0042963,False
C0689944,C0042963,False
C0033231,C0042963,False
C0982827,C0042963,False
C1572083,C0042963,False
C0688298,C0042963,False
C0977345,C0042963,False
C0692172,C0042963,False
C4530148,C0042963,False
C0039663,C0042963,False
C0977346,C0042963,False
C4082787,C0042963,False
C0033399,C0042963,False
C0033405,C0042963,False
C0975606,C0042963,False
C1724228,C0042963,False
C0355077,C0042963,False
C0982238,C0042963,False
C0691375,C0042963,False
C0976030,C0042963,False
C4534734,C0042963,False
C0975611,C0042963,False
C3200624,C0042963,False
C0991838,C0042963,False
C0981549,C0042963,False
C0774178,C0042963,False
C0242518,C0042963,False
C0024002,C0042963,False
C0978252,C0042963,False
C0978251,C0042963,False
C0688690,C0042963,False
C0688300,C0042963,False
C0690152,C0042963,False
C0994394,C0042963,False
C0010547,C0042963,False
C1351552,C0042963,False
C0976445,C0042963,False
C0978363,C0042963,False
C1329015,C0042963,False
C0783136,C0042963,False
C0689942,C0042963,False
C0979806,C0042963,False
C0690658,C0042963,False
C4083117,C0042963,False
C0689155,C0042963,False
C0979790,C0042963,False
C0978362,C0042963,False
C0981659,C0042963,False
C1572088,C0042963,False
C0980851,C0042963,False
C0689158,C0042963,False
C0980645,C0042963,False
C3531688,C0042963,False
C0036444,C0042963,False
C0975607,C0042963,False
C0979803,C0042963,False
C1878341,C0042963,False
C0690657,C0042963,False
C0975609,C0042963,False
C4048635,C0042963,False
C0979786,C0042963,False
C4082834,C0042963,False
C0690169,C0042963,False
C0980647,C0042963,False
C3536993,C0042963,False
C0690153,C0042963,False
C0690306,C0042963,False
C0979808,C0042963,False
C0689160,C0042963,False
C0039865,C0042963,False
C0689941,C0042963,False
C4317333,C0042963,False
C0020404,C0042963,False
C0720809,C0042963,False
C0976412,C0042963,False
C0546875,C0042963,False
C0040989,C0042963,False
C0980646,C0042963,False
C0975605,C0042963,False
C0690168,C0042963,False
C0980852,C0042963,False
C0981499,C0042963,False
C0692173,C0042963,False
C0979800,C0042963,False
C0774179,C0042963,False
C0981745,C0042963,False
C0033229,C0042963,False
C0542905,C0042963,False
C4051134,C0042963,False
C0979404,C0042963,False
C0008183,C0042963,False
C0978249,C0042963,False
C0355372,C0042963,False
C0109040,C0042963,False
C4048834,C0042963,False
C0774200,C0042963,False
C0978361,C0042963,False
C2315887,C0042963,False
C0975604,C0042963,False
C0770863,C0042963,False
C0600197,C0042963,False
C1373647,C0042963,False
C0688688,C0042963,False
C0976409,C0042963,False
C0702531,C0042963,False
C0980848,C0042963,False
C0690813,C0042963,False
C0689030,C0042963,False
C0994395,C0042963,False
C0689398,C0042963,False
C0689399,C0042963,False
C0977682,C0042963,False
C0976413,C0042963,False
C4271869,C0042963,False
C0688689,C0042963,False
C0979785,C0042963,False
C0977687,C0042963,False
C0031184,C0042963,False
C1168721,C0042963,False
C0979807,C0042963,False
C0978873,C0042963,False
C0600110,C0042963,False
C0077163,C0042963,False
C3265639,C0042963,False
C0702541,C0042963,False
C0689400,C0042963,False
C0702568,C0042963,False
C0036442,C0042963,False
C0977676,C0042963,False
C4082835,C0042963,False
C2241198,C0042963,False
C3273719,C0042963,False
C0700539,C0042963,False
C4082664,C0042963,False
C4048675,C0042963,False
C0980849,C0042963,False
C1572087,C0042963,False
C0979815,C0042963,False
C0013136,C0042963,False
C0282227,C0042963,False
C1572740,C0042963,False
C4073591,C0042963,False
C0011777,C0042963,False
C0975059,C0042963,False
C0012381,C0042963,False
C0979820,C0042963,False
C0982361,C0042963,False
C0030864,C0041227,False
C0981651,C0041227,False
C0030863,C0041227,False
C2720015,C0041227,False
C0973794,C0029878,False
C0691189,C0029878,False
C0776371,C0029878,False
C0687776,C0029878,False
C0775549,C0029878,False
C0778370,C0029878,False
C0979603,C0029878,False
C4049001,C0029878,False
C0776658,C0029878,False
C0993177,C0029878,False
C0975515,C0029878,False
C0974175,C0029878,False
C0691184,C0029878,False
C0789646,C0029878,False
C0975678,C0029878,False
C0975033,C0029878,False
C0704302,C0029878,False
C2684300,C0029878,False
C0974900,C0029878,False
C0051510,C0029878,False
C0973898,C0029878,False
C0008168,C0029878,False
C0028902,C0029878,False
C0785017,C0029878,False
C0691185,C0029878,False
C0974892,C0029878,False
C0774086,C0029878,False
C0689841,C0029878,False
C0109354,C0029878,False
C1572502,C0029878,False
C0973789,C0029878,False
C0786367,C0029878,False
C0776660,C0029878,False
C0975030,C0029878,False
C0975032,C0029878,False
C0689838,C0029878,False
C0975676,C0029878,False
C0982681,C0029878,False
C0703658,C0029878,False
C0055337,C0029878,False
C0975520,C0029878,False
C0001714,C0029878,False
C0975675,C0029878,False
C0688340,C0029878,False
C0981289,C0029878,False
C0689837,C0029878,False
C4073545,C0029878,False
C0000983,C0029878,False
C4049000,C0029878,False
C0688233,C0029878,False
C0282104,C0029878,False
C0784895,C0029878,False
C0975518,C0029878,False
C0978351,C0029878,False
C0005059,C0029878,False
C0692824,C0029878,False
C0786370,C0029878,False
C4317493,C0029878,False
C0991634,C0029878,False
C0975516,C0029878,False
C0775786,C0029878,False
C0982604,C0029878,False
C0975031,C0029878,False
C0974176,C0029878,False
C1178551,C0029878,False
C0008809,C0029878,False
C1329126,C0029878,False
C1177545,C0029878,False
C0006020,C0029878,False
C0691174,C0029878,False
C1178552,C0029878,False
C0975677,C0029878,False
C0780914,C0029878,False
C0691175,C0029878,False
C0974875,C0029878,False
C0975674,C0029878,False
C0974893,C0029878,False
C0974886,C0029878,False
C0974899,C0029878,False
C1654661,C0029878,False
C0775281,C0018133,False
C0690861,C0018133,False
C0715738,C0018133,False
C0979757,C0018133,False
C2756937,C0018133,False
C1572367,C0018133,False
C1178368,C0018133,False
C0980466,C0018133,False
C0784786,C0018133,False
C2682854,C0018133,False
C0989249,C0018133,False
C0978593,C0018133,False
C0692278,C0018133,False
C0690128,C0018133,False
C0688439,C0018133,False
C0592454,C0018133,False
C0978863,C0018133,False
C0690123,C0018133,False
C0361231,C0018133,False
C0981734,C0018133,False
C3475343,C0018133,False
C0873969,C0018133,False
C4082214,C0018133,False
C0690859,C0018133,False
C0693889,C0018133,False
C3497043,C0018133,False
C3153170,C0018133,False
C0689577,C0018133,False
C4080157,C0018133,False
C2682861,C0018133,False
C3652002,C0018133,False
C0600901,C0018133,False
C0690124,C0018133,False
C0688441,C0018133,False
C0779981,C0018133,False
C1572365,C0018133,False
C0976048,C0018133,False
C0595475,C0018133,False
C2756947,C0018133,False
C0705898,C0018133,False
C0072980,C0018133,False
C0694436,C0018133,False
C3497045,C0018133,False
C0676831,C0018133,False
C0715724,C0018133,False
C0979761,C0018133,False
C1814984,C0018133,False
C0980465,C0018133,False
C4080158,C0018133,False
C0705524,C0018133,False
C0085379,C0018133,False
C0689575,C0018133,False
C1178367,C0018133,False
C0883242,C0018133,False
C0700546,C0018133,False
C0982851,C0018133,False
C1813551,C0018133,False
C1814982,C0018133,False
C4050815,C0018133,False
C2747204,C0018133,False
C0361697,C0018133,False
C0690860,C0018133,False
C0690120,C0018133,False
C0775279,C0018133,False
C0689574,C0018133,False
C1177390,C0018133,False
C4080156,C0018133,False
C3195107,C0018133,False
C2756943,C0018133,False
C0777360,C0018133,False
C1619962,C0018133,False
C0978589,C0018133,False
C1168858,C0018133,False
C3160358,C0018133,False
C1123025,C0018133,False
C1177389,C0018133,False
C4256557,C0018133,False
C0026933,C0018133,False
C0978862,C0018133,False
C0361699,C0018133,False
C0025815,C0018133,False
C3475340,C0018133,False
C0784787,C0018133,False
C2609950,C0018133,False
C0976044,C0018133,False
C2609935,C0018133,False
C4046163,C0018133,False
C0663182,C0018133,False
C0976045,C0018133,False
C3651999,C0018133,False
C3183501,C0018133,False
C0209368,C0018133,False
C0361232,C0018133,False
C0689573,C0018133,False
C0689576,C0018133,False
C3475333,C0018133,False
C2920403,C0018133,False
C0032952,C0018133,False
C1177083,C0018133,False
C1876541,C0018133,False
C0010592,C0018133,False
C0981298,C0018133,False
C0085149,C0018133,False
C2609939,C0018133,False
C0541315,C0018133,False
C4256299,C0018133,False
C3497047,C0018133,False
C0979758,C0018133,False
C0981582,C0018133,False
C0875717,C0018133,False
C0715900,C0018133,False
C0716428,C0018133,False
C1164746,C0018133,False
C4050798,C0018133,False
C1178296,C0018133,False
C1814983,C0018133,False
C0687962,C0018133,False
C1161515,C0018133,False
C0976398,C0004239,False
C0981791,C0004239,False
C0874721,C0004239,False
C1329590,C0004239,False
C0980973,C0004239,False
C0874732,C0004239,False
C4317196,C0004239,False
C0981702,C0004239,False
C0981703,C0004239,False
C0994953,C0004239,False
C0772615,C0004239,False
C0772515,C0004239,False
C1532857,C0004239,False
C0709738,C0004239,False
C0354080,C0004239,False
C0976378,C0004239,False
C0976401,C0004239,False
C1329801,C0004239,False
C0709759,C0004239,False
C0791381,C0004239,False
C0709762,C0004239,False
C0979929,C0004239,False
C0690724,C0004239,False
C0709771,C0004239,False
C0976383,C0004239,False
C0772509,C0004239,False
C0980980,C0004239,False
C0978610,C0004239,False
C0709793,C0004239,False
C0780234,C0004239,False
C0304520,C0004239,False
C0976519,C0004239,False
C0700534,C0004239,False
C1711937,C0004239,False
C0687938,C0004239,False
C0874728,C0004239,False
C0789876,C0004239,False
C1329804,C0004239,False
C0980979,C0004239,False
C0710734,C0004239,False
C0979930,C0004239,False
C0976380,C0004239,False
C0012265,C0004239,False
C0976466,C0004239,False
C0688627,C0004239,False
C1329805,C0004239,False
C1572732,C0004239,False
C0012373,C0004239,False
C0780272,C0004239,False
C0976382,C0004239,False
C0772614,C0004239,False
C0688621,C0004239,False
C0690140,C0004239,False
C0980977,C0004239,False
C1163898,C0004239,False
C0791422,C0004239,False
C0034414,C0004239,False
C0724633,C0004239,False
C0012702,C0004239,False
C0976406,C0004239,False
C4017875,C0004239,False
C0981657,C0004239,False
C0794796,C0004239,False
C0937506,C0004239,False
C0688618,C0004239,False
C0700579,C0004239,False
C4017873,C0004239,False
C4317193,C0004239,False
C0026289,C0004239,False
C0782056,C0004239,False
C1329327,C0004239,False
C0114771,C0004239,False
C0788741,C0004239,False
C0979781,C0004239,False
C0709792,C0004239,False
C0874731,C0004239,False
C0772508,C0004239,False
C0600311,C0004239,False
C4048608,C0004239,False
C0011689,C0004239,False
C1168998,C0004239,False
C0688605,C0004239,False
C2587025,C0004239,False
C3859711,C0004239,False
C0976468,C0004239,False
C0700548,C0004239,False
C4082685,C0004239,False
C0874729,C0004239,False
C0979779,C0004239,False
C0979933,C0004239,False
C0994950,C0004239,False
C0978612,C0004239,False
C1329802,C0004239,False
C0037707,C0004239,False
C0788743,C0004239,False
C0978611,C0004239,False
C4317191,C0004239,False
C0976377,C0004239,False
C0982121,C0004239,False
C1329427,C0004239,False
C0994952,C0004239,False
C1585113,C0004239,False
C0700468,C0004239,False
C0690717,C0004239,False
C0688606,C0004239,False
C0709760,C0004239,False
C0980970,C0004239,False
C0710728,C0004239,False
C0004147,C0004239,False
C0976397,C0004239,False
C0709769,C0004239,False
C0979928,C0004239,False
C1619000,C0004239,False
C0709787,C0004239,False
C1329328,C0004239,False
C2711986,C0004239,False
C0794455,C0004239,False
C0780985,C0004239,False
C0025859,C0004239,False
C0788742,C0004239,False
C0708924,C0004239,False
C0976396,C0004239,False
C0994951,C0004239,False
C0981406,C0004239,False
C0781363,C0004239,False
C0354261,C0004239,False
C0774583,C0004239,False
C0709733,C0004239,False
C1329806,C0004239,False
C0688626,C0004239,False
C0976517,C0004239,False
C0872593,C0004239,False
C0084273,C0004239,False
C0772611,C0004239,False
C0981785,C0004239,False
C1814243,C0004239,False
C0690141,C0004239,False
C0703522,C0004239,False
C0123053,C0004239,False
C0976379,C0004239,False
C0703541,C0004239,False
C2723286,C0004239,False
C1368433,C0004239,False
C1161475,C0004239,False
C0979935,C0004239,False
C0979934,C0004239,False
C1177614,C0004239,False
C0976376,C0004239,False
C0042523,C0004239,False
C0976381,C0004239,False
C1329326,C0004239,False
C0082966,C0004239,False
C0979926,C0004239,False
C1711936,C0004239,False
C0690142,C0004239,False
C0979932,C0004239,False
C1177615,C0004239,False
C0980981,C0004239,False
C0991820,C0004239,False
C0687939,C0004239,False
C0033216,C0004239,False
C0978607,C0004239,False
C0034415,C0004239,False
C1359886,C0004239,False
C0973784,C0002351,False
C1591474,C0002351,False
C0687772,C0002351,False
C0687773,C0002351,False
C0304713,C0002351,False
C1177127,C0079747,False
C0877880,C0079747,False
C1177126,C0079747,False
C3871504,C0036262,False
C0031962,C0036262,False
C0693766,C0036262,False
C0978016,C0036262,False
C0689366,C0036262,False
C0357936,C0036262,False
C1874243,C0036262,False
C0022322,C0036262,False
C0542711,C0036262,False
C0792273,C0036262,False
C0034245,C0036262,False
C3265598,C0036262,False
C0542713,C0036262,False
C0358202,C0036262,False
C0005038,C0036262,False
C0056519,C0036262,False
C0070455,C0036262,False
C0975958,C0036262,False
C0982057,C0031142,False
C2974521,C0010068,False
C0694382,C0010068,False
C0247025,C0010068,False
C1802750,C0010068,False
C0689283,C0010068,False
C0690426,C0010068,False
C0784202,C0010068,False
C0016156,C0010068,False
C0977999,C0010068,False
C0977072,C0010068,False
C0978003,C0010068,False
C0694327,C0010068,False
C0705782,C0010068,False
C0689275,C0010068,False
C0064079,C0010068,False
C3820048,C0010068,False
C0795668,C0010068,False
C0977998,C0010068,False
C0978002,C0010068,False
C1171394,C0010068,False
C1256528,C0010068,False
C0691447,C0010068,False
C4048452,C0010068,False
C3555653,C0010068,False
C0978004,C0010068,False
C0690425,C0010068,False
C0689278,C0010068,False
C0253563,C0010068,False
C1572282,C0010068,False
C0784200,C0010068,False
C0708029,C0010068,False
C0015689,C0010068,False
C0689280,C0010068,False
C0689277,C0010068,False
C4048451,C0010068,False
C0978005,C0010068,False
C0981506,C0010068,False
C0016157,C0010068,False
C0022251,C0010068,False
C4048455,C0010068,False
C0981530,C0010068,False
C0991695,C0010068,False
C1612876,C0010068,False
C0978001,C0010068,False
C1177113,C0010068,False
C0978000,C0010068,False
C0038742,C0010068,False
C0691450,C0010068,False
C4048441,C0034186,False
C0693581,C0034186,False
C3200101,C0034186,False
C0981560,C0034186,False
C2241898,C0034186,False
C4048440,C0034186,False
C0975678,C0034186,False
C2684300,C0034186,False
C0872962,C0034186,False
C0975350,C0034186,False
C4048940,C0034186,False
C0977074,C0034186,False
C0975676,C0034186,False
C1168709,C0034186,False
C0975675,C0034186,False
C0688340,C0034186,False
C4073545,C0034186,False
C1589753,C0034186,False
C0282104,C0034186,False
C0282386,C0034186,False
C0692824,C0034186,False
C1595251,C0034186,False
C0978136,C0034186,False
C1533369,C0034186,False
C0978760,C0034186,False
C0688338,C0034186,False
C0008809,C0034186,False
C0981468,C0034186,False
C0771284,C0034186,False
C0754517,C0034186,False
C0975677,C0034186,False
C1320106,C0034186,False
C1120106,C0034186,False
C0981359,C0034186,False
C0753645,C0034186,False
C0979220,C1527348,False
C0979217,C1527348,False
C0979218,C1527348,False
C0030054,C1527348,False
C1585598,C1527348,False
C0979219,C1527348,False
C0001911,C0020413,False
C0693265,C0020413,False
C0781269,C1609538,False
C0073372,C1609538,False
C0975376,C0031154,False
C1145701,C0031154,False
C0687904,C0031154,False
C0338196,C0031154,False
C0775081,C0031154,False
C1572403,C0031154,False
C0007555,C0031154,False
C4521099,C0031154,False
C0007557,C0031154,False
C1331655,C0031154,False
C1591024,C0031154,False
C0700527,C0031154,False
C1142738,C0031154,False
C4048439,C0031154,False
C0981817,C0031154,False
C0700446,C0031154,False
C4083326,C0031154,False
C0304925,C0031154,False
C0784622,C0031154,False
C0007554,C0031154,False
C0975366,C0031154,False
C0975411,C0031154,False
C0704832,C0031154,False
C0775082,C0031154,False
C1696477,C0031154,False
C1572448,C0031154,False
C0007561,C0031154,False
C0975372,C0031154,False
C0975375,C0031154,False
C0776477,C0031154,False
C0975369,C0031154,False
C0002679,C0031154,False
C0700445,C0031154,False
C0975368,C0031154,False
C1345075,C0031154,False
C0991769,C0031154,False
C0066005,C0031154,False
C4082624,C0031154,False
C0692671,C0031154,False
C0975413,C0031154,False
C0358909,C0031154,False
C0687905,C0031154,False
C0001924,C0031154,False
C0975364,C0031154,False
C0700471,C0031154,False
C0975414,C0031154,False
C0973880,C0031154,False
C0981815,C0031154,False
C0688416,C0011606,False
C0688417,C0011606,False
C0975947,C0011606,False
C0010137,C0011606,False
C0975946,C0011606,False
C0707528,C0011606,False
C0688418,C0011606,False
C0056391,C0011606,False
C0001911,C0009021,False
C0690098,C0009021,False
C0032911,C0009021,False
C0693265,C0009021,False
C0724532,C0012739,False
C2315478,C0012739,False
C2684100,C0012739,False
C0543249,C0012739,False
C0779609,C0600142,False
C0009014,C0600142,False
C0688803,C0600142,False
C0976746,C0600142,False
C0976766,C0600142,False
C0304783,C0600142,False
